order_id,Customer ID,product_id,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
6414,4510,5,3,Completed,Paypal,5913.81,844.83,7,2024-05-24,Express,,0.0
6415,6007,3,5,Completed,Cash,20.75,20.75,1,2024-05-24,Standard,,0.0
6416,6610,4,3,Completed,Cash,2470.3,247.03,10,2024-05-24,Express,,0.0
6417,12417,1,4,Completed,PayPal,3250.62,361.18,9,2024-05-24,Standard,Impulse Item,36.52
6418,9228,6,2,Completed,Debit Card,1582.38,791.19,2,2024-05-24,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",82.18
6419,5208,6,2,Cancelled,Cash,3955.95,791.19,5,2024-05-24,Standard,"Impulse Item,Impulse Item",22.23
6420,16552,2,4,Completed,Credit Card,2697.28,674.32,4,2024-05-24,Same Day,"Impulse Item, Impulse Item",108.47
6421,2383,3,5,Cancelled,Paypal,41.5,20.75,2,2024-05-24,Express,"Impulse Item,Impulse Item",40.23
6422,6571,5,3,Completed,Cash,2534.49,844.83,3,2024-05-24,Express,Extended Warranty,49.76
6423,7260,7,3,Completed,Cash,2319.8,463.96,5,2024-05-24,Overnight,"Extended Warranty,Accessory,Impulse Item",70.4
6424,19124,9,4,Completed,PayPal,3676.0,459.5,8,2024-05-24,Same Day,,0.0
6425,14139,9,1,Completed,PayPal,1838.0,459.5,4,2024-05-24,Expedited,"Impulse Item, Impulse Item",65.1
6426,12893,8,1,Completed,Credit Card,10257.12,1139.68,9,2024-05-24,Same Day,"Extended Warranty, Accessory, Impulse Item",191.48
6427,19949,10,1,Completed,PayPal,5504.87,786.41,7,2024-05-24,Standard,Accessory,17.26
6428,19274,10,2,Completed,Credit Card,7077.69,786.41,9,2024-05-24,Standard,"Accessory, Extended Warranty, Impulse Item",142.87
6429,7708,7,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Express,Extended Warranty,38.74
6430,1637,7,3,Completed,Paypal,927.92,463.96,2,2024-05-23,Overnight,,0.0
6431,8234,7,3,Cancelled,Credit Card,4175.64,463.96,9,2024-05-23,Overnight,,0.0
6432,14388,1,2,Completed,PayPal,2528.26,361.18,7,2024-05-23,Expedited,"Impulse Item, Accessory",85.73
6433,8975,4,3,Completed,Debit Card,247.03,247.03,1,2024-05-23,Overnight,"Extended Warranty,Extended Warranty,Accessory",104.56
6434,19816,9,5,Completed,Bank Transfer,919.0,459.5,2,2024-05-23,Expedited,,0.0
6435,18545,8,2,Completed,Credit Card,1139.68,1139.68,1,2024-05-23,Standard,"Extended Warranty, Accessory",97.02
6436,2825,4,3,Completed,Paypal,1482.18,247.03,6,2024-05-23,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",76.66
6437,14729,2,1,Cancelled,Credit Card,6743.2,674.32,10,2024-05-23,Same Day,,0.0
6438,1169,7,3,Cancelled,Credit Card,2783.76,463.96,6,2024-05-23,Overnight,"Impulse Item,Accessory",54.39
6439,16821,8,2,Cancelled,Credit Card,10257.12,1139.68,9,2024-05-23,Expedited,"Impulse Item, Extended Warranty, Impulse Item",127.31
6440,18745,9,5,Cancelled,PayPal,459.5,459.5,1,2024-05-23,Expedited,Accessory,74.54
6441,16550,1,1,Completed,Bank Transfer,722.36,361.18,2,2024-05-23,Expedited,"Accessory, Impulse Item",135.16
6442,9826,3,5,Completed,Debit Card,20.75,20.75,1,2024-05-23,Overnight,,0.0
6443,1734,7,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Overnight,"Accessory,Extended Warranty,Accessory",52.55
6444,8622,7,3,Cancelled,Cash,2783.76,463.96,6,2024-05-23,Standard,"Impulse Item,Accessory,Accessory",108.45
6445,16855,9,4,Cancelled,Bank Transfer,2757.0,459.5,6,2024-05-23,Same Day,"Accessory, Extended Warranty",138.89
6446,8177,4,3,Cancelled,Cash,247.03,247.03,1,2024-05-23,Express,Impulse Item,15.42
6447,18927,8,3,Completed,PayPal,3419.04,1139.68,3,2024-05-23,Same Day,Accessory,40.24
6448,16745,2,3,Completed,Bank Transfer,674.32,674.32,1,2024-05-23,Standard,"Impulse Item, Accessory",162.06
6449,15671,10,2,Completed,Bank Transfer,786.41,786.41,1,2024-05-23,Same Day,"Impulse Item, Extended Warranty",63.45
6450,13228,9,3,Completed,PayPal,919.0,459.5,2,2024-05-23,Same Day,"Extended Warranty, Accessory",38.86
6451,19015,2,2,Completed,Bank Transfer,674.32,674.32,1,2024-05-23,Standard,Extended Warranty,32.52
6452,16656,9,2,Completed,PayPal,3676.0,459.5,8,2024-05-23,Expedited,,0.0
6453,1672,7,3,Completed,Credit Card,927.92,463.96,2,2024-05-23,Overnight,,0.0
6454,4504,6,2,Completed,Debit Card,3164.76,791.19,4,2024-05-23,Standard,,0.0
6455,3897,7,3,Cancelled,Debit Card,4175.64,463.96,9,2024-05-23,Express,,0.0
6456,2464,3,5,Cancelled,Cash,124.5,20.75,6,2024-05-23,Standard,,0.0
6457,16392,9,2,Cancelled,Bank Transfer,1378.5,459.5,3,2024-05-23,Same Day,"Extended Warranty, Accessory, Accessory",265.97
6458,7957,4,3,Completed,Cash,2223.27,247.03,9,2024-05-23,Overnight,"Accessory,Accessory",39.09
6459,4463,4,3,Completed,Cash,2470.3,247.03,10,2024-05-23,Overnight,Extended Warranty,27.31
6460,18172,10,3,Completed,Credit Card,7864.1,786.41,10,2024-05-23,Same Day,"Impulse Item, Accessory, Impulse Item",224.89
6461,6491,7,3,Completed,Paypal,4175.64,463.96,9,2024-05-23,Overnight,,0.0
6462,1748,6,2,Cancelled,Cash,2373.57,791.19,3,2024-05-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",69.97
6463,1808,3,5,Cancelled,Cash,166.0,20.75,8,2024-05-23,Overnight,"Accessory,Accessory",55.17
6464,2494,7,3,Completed,Debit Card,2319.8,463.96,5,2024-05-23,Overnight,Accessory,29.2
6465,5963,4,3,Cancelled,Debit Card,1482.18,247.03,6,2024-05-23,Express,"Impulse Item,Extended Warranty",69.68
6466,15401,8,5,Completed,Credit Card,11396.8,1139.68,10,2024-05-23,Expedited,"Extended Warranty, Extended Warranty",142.17
6467,13929,10,4,Completed,PayPal,3145.64,786.41,4,2024-05-23,Standard,Impulse Item,28.49
6468,15619,8,2,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-23,Expedited,"Accessory, Accessory, Extended Warranty",66.45
6469,14145,10,5,Completed,Credit Card,3932.05,786.41,5,2024-05-23,Same Day,,0.0
6470,3801,5,3,Completed,Debit Card,3379.32,844.83,4,2024-05-23,Overnight,"Impulse Item,Impulse Item,Impulse Item",102.78
6471,8576,7,3,Cancelled,Paypal,2319.8,463.96,5,2024-05-23,Express,"Accessory,Impulse Item",17.36
6472,11525,2,5,Completed,Bank Transfer,3371.6,674.32,5,2024-05-23,Same Day,,0.0
6473,13785,1,5,Completed,Credit Card,722.36,361.18,2,2024-05-23,Same Day,Extended Warranty,89.17
6474,16799,8,3,Completed,Credit Card,11396.8,1139.68,10,2024-05-23,Standard,"Extended Warranty, Extended Warranty",111.92
6475,18118,2,2,Completed,PayPal,674.32,674.32,1,2024-05-23,Expedited,"Extended Warranty, Impulse Item, Impulse Item",195.17
6476,13111,10,4,Completed,Bank Transfer,4718.46,786.41,6,2024-05-23,Expedited,,0.0
6477,17903,1,2,Completed,Credit Card,1444.72,361.18,4,2024-05-22,Expedited,"Accessory, Accessory, Accessory",150.47
6478,18064,2,5,Completed,PayPal,2697.28,674.32,4,2024-05-22,Standard,Extended Warranty,37.78
6479,15834,1,1,Completed,Bank Transfer,722.36,361.18,2,2024-05-22,Expedited,Extended Warranty,98.45
6480,14097,8,2,Cancelled,PayPal,10257.12,1139.68,9,2024-05-22,Same Day,"Impulse Item, Accessory",103.61
6481,1657,6,2,Cancelled,Cash,791.19,791.19,1,2024-05-22,Express,"Extended Warranty,Accessory,Accessory",60.67
6482,7162,7,3,Completed,Cash,3247.72,463.96,7,2024-05-22,Standard,"Impulse Item,Extended Warranty",73.62
6483,15947,1,4,Completed,PayPal,1444.72,361.18,4,2024-05-22,Expedited,Extended Warranty,92.26
6484,4507,4,3,Completed,Debit Card,1235.15,247.03,5,2024-05-22,Express,"Extended Warranty,Impulse Item",44.87
6485,17687,1,4,Cancelled,PayPal,1444.72,361.18,4,2024-05-22,Expedited,"Extended Warranty, Impulse Item",118.45
6486,12335,10,5,Completed,Credit Card,7864.1,786.41,10,2024-05-22,Standard,"Accessory, Accessory",142.68
6487,15012,10,1,Completed,Credit Card,7864.1,786.41,10,2024-05-22,Standard,Impulse Item,81.57
6488,2909,4,3,Cancelled,Cash,1235.15,247.03,5,2024-05-22,Express,Extended Warranty,9.75
6489,1155,6,2,Completed,Cash,3955.95,791.19,5,2024-05-22,Express,Extended Warranty,14.41
6490,14515,1,5,Completed,PayPal,2528.26,361.18,7,2024-05-22,Standard,Accessory,31.85
6491,5677,4,3,Completed,Cash,1482.18,247.03,6,2024-05-22,Overnight,"Accessory,Extended Warranty",73.74
6492,14832,10,5,Completed,Bank Transfer,4718.46,786.41,6,2024-05-22,Standard,Accessory,85.66
6493,19678,9,5,Completed,Credit Card,459.5,459.5,1,2024-05-22,Standard,Accessory,46.55
6494,15581,2,3,Completed,Credit Card,6743.2,674.32,10,2024-05-22,Standard,,0.0
6495,3615,4,3,Completed,Debit Card,1729.21,247.03,7,2024-05-22,Express,,0.0
6496,14470,1,5,Cancelled,Credit Card,3611.8,361.18,10,2024-05-22,Standard,"Impulse Item, Impulse Item, Accessory",112.7
6497,13563,8,1,Completed,Credit Card,9117.44,1139.68,8,2024-05-22,Same Day,"Accessory, Accessory, Extended Warranty",190.05
6498,17642,10,3,Completed,PayPal,6291.28,786.41,8,2024-05-22,Same Day,"Extended Warranty, Extended Warranty",68.35
6499,9333,5,3,Completed,Debit Card,5068.98,844.83,6,2024-05-22,Express,,0.0
6500,7815,7,3,Completed,Cash,2783.76,463.96,6,2024-05-22,Standard,"Extended Warranty,Impulse Item",42.52
6501,7802,3,5,Completed,Debit Card,62.25,20.75,3,2024-05-22,Standard,"Extended Warranty,Impulse Item",64.74
6502,17847,2,2,Completed,PayPal,1348.64,674.32,2,2024-05-22,Same Day,,0.0
6503,14681,9,5,Completed,Credit Card,2757.0,459.5,6,2024-05-22,Same Day,Extended Warranty,90.12
6504,14210,2,1,Completed,Credit Card,674.32,674.32,1,2024-05-22,Standard,Extended Warranty,62.17
6505,19262,1,5,Completed,PayPal,1805.9,361.18,5,2024-05-22,Same Day,"Impulse Item, Accessory, Extended Warranty",172.61
6506,5546,7,3,Completed,Cash,3711.68,463.96,8,2024-05-22,Standard,"Impulse Item,Accessory,Extended Warranty",111.38
6507,9869,6,2,Completed,Cash,4747.14,791.19,6,2024-05-22,Express,"Impulse Item,Extended Warranty",41.79
6508,8042,5,3,Completed,Paypal,4224.15,844.83,5,2024-05-22,Standard,,0.0
6509,1374,3,5,Completed,Paypal,166.0,20.75,8,2024-05-22,Express,,0.0
6510,16824,10,3,Completed,PayPal,6291.28,786.41,8,2024-05-22,Standard,"Extended Warranty, Impulse Item, Extended Warranty",153.75
6511,6252,4,3,Completed,Credit Card,1482.18,247.03,6,2024-05-22,Express,"Extended Warranty,Extended Warranty,Accessory",106.04
6512,3832,3,5,Cancelled,Cash,41.5,20.75,2,2024-05-21,Standard,"Extended Warranty,Impulse Item,Extended Warranty",103.99
6513,11431,9,5,Completed,PayPal,2757.0,459.5,6,2024-05-21,Expedited,"Impulse Item, Accessory, Extended Warranty",44.49
6514,4621,4,3,Completed,Cash,988.12,247.03,4,2024-05-21,Express,Impulse Item,36.05
6515,14143,1,5,Completed,PayPal,722.36,361.18,2,2024-05-21,Same Day,"Extended Warranty, Accessory",82.26
6516,1069,3,5,Completed,Cash,145.25,20.75,7,2024-05-21,Standard,"Accessory,Extended Warranty",96.61
6517,17627,2,5,Completed,Bank Transfer,4045.92,674.32,6,2024-05-21,Standard,,0.0
6518,1317,3,5,Cancelled,Credit Card,124.5,20.75,6,2024-05-21,Overnight,Accessory,38.68
6519,1549,3,5,Completed,Credit Card,41.5,20.75,2,2024-05-21,Overnight,Accessory,13.96
6520,19279,9,1,Completed,PayPal,3216.5,459.5,7,2024-05-21,Same Day,"Accessory, Impulse Item, Extended Warranty",141.53
6521,12169,9,4,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Same Day,,0.0
6522,7247,4,3,Completed,Debit Card,494.06,247.03,2,2024-05-21,Express,,0.0
6523,1003,3,5,Completed,Cash,41.5,20.75,2,2024-05-21,Express,Accessory,35.56
6524,9277,5,3,Completed,Paypal,8448.3,844.83,10,2024-05-21,Express,Extended Warranty,43.33
6525,18302,1,4,Cancelled,Credit Card,1444.72,361.18,4,2024-05-21,Standard,Impulse Item,74.53
6526,11865,1,4,Completed,PayPal,1083.54,361.18,3,2024-05-21,Expedited,,0.0
6527,8877,4,3,Completed,Cash,1976.24,247.03,8,2024-05-21,Standard,"Extended Warranty,Accessory",81.6
6528,9956,3,5,Completed,Credit Card,83.0,20.75,4,2024-05-21,Express,"Accessory,Accessory",59.58
6529,15340,10,1,Cancelled,Credit Card,5504.87,786.41,7,2024-05-21,Same Day,,0.0
6530,11857,2,1,Cancelled,PayPal,2022.96,674.32,3,2024-05-21,Same Day,"Impulse Item, Accessory",80.89
6531,18457,1,5,Completed,Bank Transfer,1444.72,361.18,4,2024-05-21,Standard,"Accessory, Impulse Item, Accessory",189.81
6532,18461,8,2,Completed,PayPal,4558.72,1139.68,4,2024-05-21,Expedited,"Impulse Item, Impulse Item",89.18
6533,1061,7,3,Completed,Paypal,463.96,463.96,1,2024-05-21,Express,"Impulse Item,Accessory",83.41
6534,5142,6,2,Completed,Credit Card,3164.76,791.19,4,2024-05-21,Standard,"Extended Warranty,Impulse Item",32.12
6535,18132,8,3,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-05-21,Expedited,"Extended Warranty, Extended Warranty, Accessory",161.7
6536,12027,8,1,Completed,PayPal,11396.8,1139.68,10,2024-05-21,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",172.89
6537,19959,9,4,Completed,PayPal,3676.0,459.5,8,2024-05-21,Standard,"Extended Warranty, Accessory, Impulse Item",132.09
6538,19556,1,3,Completed,PayPal,2167.08,361.18,6,2024-05-21,Standard,"Accessory, Accessory",30.21
6539,12183,9,4,Cancelled,PayPal,2297.5,459.5,5,2024-05-21,Standard,"Impulse Item, Impulse Item, Impulse Item",157.23
6540,17429,2,3,Completed,Bank Transfer,6743.2,674.32,10,2024-05-21,Standard,Accessory,95.37
6541,3125,4,3,Completed,Debit Card,988.12,247.03,4,2024-05-21,Standard,Extended Warranty,11.12
6542,15600,8,4,Completed,Credit Card,9117.44,1139.68,8,2024-05-21,Expedited,Extended Warranty,37.87
6543,1497,7,3,Cancelled,Paypal,463.96,463.96,1,2024-05-21,Overnight,"Accessory,Extended Warranty,Accessory",81.4
6544,11242,1,4,Completed,Bank Transfer,3250.62,361.18,9,2024-05-21,Same Day,"Extended Warranty, Extended Warranty",188.38
6545,12635,9,1,Completed,Credit Card,4595.0,459.5,10,2024-05-21,Same Day,,0.0
6546,16795,1,1,Completed,Bank Transfer,722.36,361.18,2,2024-05-21,Expedited,Impulse Item,64.1
6547,15025,8,4,Cancelled,PayPal,11396.8,1139.68,10,2024-05-21,Same Day,,0.0
6548,19979,1,3,Cancelled,Credit Card,361.18,361.18,1,2024-05-21,Same Day,,0.0
6549,16091,9,2,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Expedited,,0.0
6550,3176,7,3,Completed,Paypal,2319.8,463.96,5,2024-05-21,Express,Impulse Item,26.78
6551,16026,10,4,Completed,Credit Card,786.41,786.41,1,2024-05-21,Same Day,"Accessory, Impulse Item",97.49
6552,12383,9,2,Completed,Credit Card,919.0,459.5,2,2024-05-21,Expedited,"Extended Warranty, Accessory",115.01
6553,15573,8,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-05-21,Standard,"Accessory, Extended Warranty",48.49
6554,9757,3,5,Cancelled,Credit Card,207.5,20.75,10,2024-05-21,Standard,Extended Warranty,39.07
6555,2193,3,5,Completed,Cash,62.25,20.75,3,2024-05-21,Overnight,"Impulse Item,Accessory,Extended Warranty",58.21
6556,9443,3,5,Cancelled,Paypal,20.75,20.75,1,2024-05-21,Overnight,Accessory,43.74
6557,14020,2,2,Completed,Credit Card,6068.88,674.32,9,2024-05-21,Standard,Accessory,62.12
6558,11065,2,2,Completed,PayPal,5394.56,674.32,8,2024-05-21,Same Day,"Extended Warranty, Impulse Item, Accessory",244.27
6559,14929,8,3,Cancelled,Bank Transfer,10257.12,1139.68,9,2024-05-20,Standard,"Accessory, Accessory, Extended Warranty",159.58
6560,18758,2,2,Cancelled,Credit Card,5394.56,674.32,8,2024-05-20,Expedited,Impulse Item,25.85
6561,8902,6,2,Completed,Credit Card,4747.14,791.19,6,2024-05-20,Overnight,,0.0
6562,1116,7,3,Completed,Cash,4175.64,463.96,9,2024-05-20,Express,,0.0
6563,9906,3,5,Completed,Debit Card,186.75,20.75,9,2024-05-20,Express,"Accessory,Accessory",45.0
6564,6240,7,3,Completed,Debit Card,927.92,463.96,2,2024-05-20,Standard,,0.0
6565,2288,5,3,Completed,Debit Card,6758.64,844.83,8,2024-05-20,Standard,"Accessory,Impulse Item,Accessory",98.83
6566,17273,10,4,Completed,Bank Transfer,2359.23,786.41,3,2024-05-20,Expedited,"Accessory, Impulse Item, Extended Warranty",163.69
6567,18644,9,5,Cancelled,Bank Transfer,4135.5,459.5,9,2024-05-20,Standard,"Impulse Item, Impulse Item, Extended Warranty",120.35
6568,12708,9,3,Completed,Bank Transfer,3216.5,459.5,7,2024-05-20,Same Day,"Extended Warranty, Impulse Item, Impulse Item",134.33
6569,15501,8,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-05-20,Same Day,"Accessory, Extended Warranty, Extended Warranty",95.09
6570,8273,3,5,Completed,Cash,145.25,20.75,7,2024-05-20,Express,Extended Warranty,25.76
6571,1518,7,3,Completed,Cash,1855.84,463.96,4,2024-05-20,Overnight,,0.0
6572,18617,8,4,Completed,Credit Card,5698.4,1139.68,5,2024-05-20,Same Day,Extended Warranty,18.3
6573,13970,1,5,Completed,Bank Transfer,1083.54,361.18,3,2024-05-20,Same Day,"Extended Warranty, Extended Warranty",48.55
6574,5069,3,5,Completed,Paypal,103.75,20.75,5,2024-05-20,Overnight,Extended Warranty,43.35
6575,8675,7,3,Completed,Cash,463.96,463.96,1,2024-05-20,Standard,Extended Warranty,42.8
6576,11165,8,5,Completed,Credit Card,3419.04,1139.68,3,2024-05-20,Expedited,Extended Warranty,94.34
6577,11996,8,2,Completed,Credit Card,7977.76,1139.68,7,2024-05-20,Expedited,Impulse Item,86.49
6578,12647,9,1,Completed,PayPal,1378.5,459.5,3,2024-05-20,Same Day,"Accessory, Accessory",129.15
6579,15972,9,1,Completed,PayPal,2297.5,459.5,5,2024-05-20,Expedited,"Impulse Item, Impulse Item, Extended Warranty",122.5
6580,9288,7,3,Completed,Cash,2319.8,463.96,5,2024-05-20,Standard,"Impulse Item,Impulse Item,Impulse Item",108.18
6581,9102,7,3,Completed,Debit Card,927.92,463.96,2,2024-05-20,Express,,0.0
6582,14820,1,5,Cancelled,Credit Card,722.36,361.18,2,2024-05-20,Standard,,0.0
6583,18998,9,1,Completed,Credit Card,2757.0,459.5,6,2024-05-20,Expedited,Impulse Item,99.02
6584,19418,1,1,Completed,PayPal,2889.44,361.18,8,2024-05-20,Same Day,Extended Warranty,43.12
6585,11307,1,4,Cancelled,Credit Card,361.18,361.18,1,2024-05-20,Same Day,Accessory,85.96
6586,14572,8,1,Cancelled,PayPal,7977.76,1139.68,7,2024-05-20,Same Day,"Impulse Item, Impulse Item",37.76
6587,12199,10,2,Completed,Bank Transfer,3932.05,786.41,5,2024-05-20,Same Day,"Extended Warranty, Impulse Item, Accessory",214.61
6588,3884,4,3,Completed,Debit Card,2223.27,247.03,9,2024-05-20,Standard,Impulse Item,43.35
6589,9280,4,3,Cancelled,Credit Card,1235.15,247.03,5,2024-05-20,Express,"Accessory,Extended Warranty",78.28
6590,3460,6,2,Completed,Cash,5538.33,791.19,7,2024-05-20,Express,,0.0
6591,12763,1,5,Cancelled,Bank Transfer,3250.62,361.18,9,2024-05-20,Expedited,Accessory,53.09
6592,18047,8,1,Cancelled,Credit Card,10257.12,1139.68,9,2024-05-20,Expedited,"Accessory, Accessory, Extended Warranty",91.8
6593,16168,1,2,Completed,PayPal,361.18,361.18,1,2024-05-20,Same Day,"Impulse Item, Impulse Item, Extended Warranty",193.15
6594,12294,8,5,Completed,PayPal,7977.76,1139.68,7,2024-05-20,Same Day,"Extended Warranty, Accessory",104.23
6595,14436,8,5,Completed,Credit Card,7977.76,1139.68,7,2024-05-20,Standard,,0.0
6596,4470,5,3,Completed,Cash,5913.81,844.83,7,2024-05-20,Standard,"Extended Warranty,Accessory",43.61
6597,16581,2,2,Completed,Credit Card,5394.56,674.32,8,2024-05-20,Same Day,Accessory,23.24
6598,2815,4,3,Cancelled,Paypal,247.03,247.03,1,2024-05-20,Standard,"Extended Warranty,Impulse Item,Impulse Item",109.56
6599,15440,2,2,Completed,PayPal,2022.96,674.32,3,2024-05-20,Standard,,0.0
6600,17759,8,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-05-20,Same Day,Extended Warranty,83.17
6601,2142,4,3,Completed,Debit Card,2470.3,247.03,10,2024-05-20,Standard,,0.0
6602,12288,10,3,Cancelled,PayPal,2359.23,786.41,3,2024-05-20,Expedited,,0.0
6603,16307,9,2,Completed,Credit Card,3216.5,459.5,7,2024-05-19,Standard,"Impulse Item, Extended Warranty, Extended Warranty",143.15
6604,17726,1,5,Cancelled,Credit Card,3611.8,361.18,10,2024-05-19,Same Day,,0.0
6605,9964,4,3,Completed,Paypal,1729.21,247.03,7,2024-05-19,Overnight,Impulse Item,44.56
6606,13971,9,1,Completed,Credit Card,1378.5,459.5,3,2024-05-19,Standard,"Extended Warranty, Impulse Item",125.69
6607,12107,2,1,Completed,Credit Card,2697.28,674.32,4,2024-05-19,Standard,Accessory,49.74
6608,13233,9,1,Completed,PayPal,1378.5,459.5,3,2024-05-19,Same Day,"Extended Warranty, Impulse Item",167.97
6609,19121,8,4,Completed,PayPal,6838.08,1139.68,6,2024-05-19,Expedited,,0.0
6610,4219,3,5,Completed,Credit Card,124.5,20.75,6,2024-05-19,Express,,0.0
6611,4349,3,5,Completed,Credit Card,207.5,20.75,10,2024-05-19,Overnight,Extended Warranty,39.23
6612,5922,6,2,Cancelled,Paypal,2373.57,791.19,3,2024-05-19,Standard,"Accessory,Extended Warranty,Impulse Item",70.8
6613,4938,4,3,Completed,Credit Card,1976.24,247.03,8,2024-05-19,Express,,0.0
6614,3925,3,5,Completed,Paypal,41.5,20.75,2,2024-05-19,Express,Accessory,25.26
6615,18374,8,1,Completed,PayPal,7977.76,1139.68,7,2024-05-19,Expedited,Accessory,53.55
6616,6616,5,3,Cancelled,Debit Card,1689.66,844.83,2,2024-05-19,Overnight,,0.0
6617,18521,10,2,Cancelled,Bank Transfer,7864.1,786.41,10,2024-05-19,Same Day,Accessory,95.32
6618,8723,7,3,Cancelled,Debit Card,3711.68,463.96,8,2024-05-19,Express,"Extended Warranty,Accessory",76.85
6619,4434,4,3,Cancelled,Cash,1729.21,247.03,7,2024-05-19,Express,,0.0
6620,9030,5,3,Completed,Debit Card,5068.98,844.83,6,2024-05-19,Overnight,"Extended Warranty,Accessory,Accessory",62.23
6621,3495,5,3,Completed,Paypal,7603.47,844.83,9,2024-05-19,Standard,"Extended Warranty,Impulse Item,Impulse Item",91.76
6622,19044,2,2,Cancelled,PayPal,6743.2,674.32,10,2024-05-19,Same Day,"Impulse Item, Accessory, Impulse Item",127.27
6623,3411,5,3,Completed,Credit Card,844.83,844.83,1,2024-05-19,Overnight,"Impulse Item,Accessory,Extended Warranty",90.73
6624,1435,5,3,Completed,Paypal,844.83,844.83,1,2024-05-19,Express,Extended Warranty,32.97
6625,12146,1,2,Completed,PayPal,1083.54,361.18,3,2024-05-19,Same Day,,0.0
6626,1100,5,3,Completed,Credit Card,3379.32,844.83,4,2024-05-19,Overnight,"Impulse Item,Impulse Item,Extended Warranty",48.78
6627,11213,8,1,Completed,PayPal,3419.04,1139.68,3,2024-05-19,Standard,,0.0
6628,11724,1,2,Completed,Bank Transfer,2528.26,361.18,7,2024-05-19,Same Day,"Impulse Item, Impulse Item",50.21
6629,15036,2,4,Completed,Credit Card,5394.56,674.32,8,2024-05-19,Standard,Accessory,33.86
6630,3602,5,3,Completed,Credit Card,3379.32,844.83,4,2024-05-19,Express,"Impulse Item,Extended Warranty",65.45
6631,13126,9,4,Completed,Credit Card,3216.5,459.5,7,2024-05-19,Expedited,Extended Warranty,59.13
6632,11856,10,1,Completed,Credit Card,7077.69,786.41,9,2024-05-19,Expedited,"Extended Warranty, Accessory",108.27
6633,15358,2,1,Completed,PayPal,3371.6,674.32,5,2024-05-19,Expedited,Extended Warranty,68.43
6634,15353,10,3,Completed,Bank Transfer,1572.82,786.41,2,2024-05-19,Standard,"Accessory, Accessory",72.65
6635,14938,2,5,Completed,Credit Card,3371.6,674.32,5,2024-05-19,Same Day,Extended Warranty,66.84
6636,14947,2,1,Completed,PayPal,1348.64,674.32,2,2024-05-19,Same Day,"Accessory, Extended Warranty, Extended Warranty",204.66
6637,18920,9,1,Completed,Credit Card,3216.5,459.5,7,2024-05-19,Standard,Impulse Item,92.92
6638,15177,10,5,Completed,Credit Card,1572.82,786.41,2,2024-05-19,Standard,,0.0
6639,5450,7,3,Completed,Debit Card,2319.8,463.96,5,2024-05-19,Standard,Extended Warranty,35.76
6640,7429,6,2,Completed,Debit Card,5538.33,791.19,7,2024-05-19,Standard,"Impulse Item,Extended Warranty,Accessory",58.24
6641,2947,7,3,Cancelled,Credit Card,1391.88,463.96,3,2024-05-19,Overnight,Impulse Item,47.61
6642,5331,7,3,Completed,Cash,2783.76,463.96,6,2024-05-19,Express,Extended Warranty,39.87
6643,2968,5,3,Completed,Paypal,5068.98,844.83,6,2024-05-19,Standard,Extended Warranty,41.32
6644,16994,10,5,Completed,Credit Card,7864.1,786.41,10,2024-05-19,Standard,Accessory,64.09
6645,15217,1,5,Cancelled,Credit Card,2167.08,361.18,6,2024-05-19,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",187.22
6646,14378,10,2,Cancelled,PayPal,3932.05,786.41,5,2024-05-19,Same Day,Accessory,20.83
6647,5525,6,2,Cancelled,Credit Card,6329.52,791.19,8,2024-05-19,Express,"Impulse Item,Accessory,Impulse Item",41.97
6648,15123,8,5,Completed,Bank Transfer,9117.44,1139.68,8,2024-05-19,Standard,,0.0
6649,4544,4,3,Completed,Paypal,1976.24,247.03,8,2024-05-18,Standard,Extended Warranty,17.6
6650,7688,5,3,Completed,Debit Card,6758.64,844.83,8,2024-05-18,Standard,"Accessory,Extended Warranty",71.05
6651,14529,10,4,Completed,Credit Card,786.41,786.41,1,2024-05-18,Expedited,"Impulse Item, Extended Warranty",174.37
6652,18048,9,3,Cancelled,Bank Transfer,3216.5,459.5,7,2024-05-18,Expedited,,0.0
6653,14026,8,1,Completed,Bank Transfer,9117.44,1139.68,8,2024-05-18,Standard,,0.0
6654,1014,6,2,Completed,Cash,4747.14,791.19,6,2024-05-18,Standard,Accessory,8.3
6655,19419,10,3,Cancelled,Credit Card,4718.46,786.41,6,2024-05-18,Expedited,,0.0
6656,14232,9,4,Completed,Bank Transfer,3676.0,459.5,8,2024-05-18,Expedited,Extended Warranty,42.32
6657,2416,5,3,Completed,Debit Card,844.83,844.83,1,2024-05-18,Overnight,"Impulse Item,Impulse Item",67.97
