Customer ID,Age,Gender,Loyalty Member
1916,73,Male,No
13740,61,Female,No
19179,56,Male,No
16619,47,Male,No
5630,62,Male,No
17303,45,Female,No
19009,65,Female,No
7304,68,Male,Yes
16412,35,Male,No
13527,30,Male,No
15127,74,Male,No
4330,61,Female,No
6588,31,Male,No
15602,73,Female,Yes
14368,21,Female,No
1551,74,Male,Yes
9603,29,Female,No
1368,71,Female,No
5463,18,Male,No
14926,62,Male,Yes
19112,19,Female,No
17290,50,Female,No
8924,25,Female,No
16185,33,Male,Yes
13625,50,Female,No
17389,43,Female,Yes
3766,49,Male,No
11646,28,Female,No
16512,46,Male,No
18066,59,Male,No
16516,38,Female,No
14843,35,Female,No
18434,39,Female,No
16300,65,Male,No
13444,27,Female,No
19649,74,Female,No
16369,56,Female,Yes
11909,25,Male,No
12142,35,Male,No
5210,50,Female,No
19616,44,Female,No
16637,54,Male,Yes
13657,51,Male,Yes
1266,23,Male,No
4428,60,Male,Yes
7329,48,Male,No
2851,41,Female,No
4539,20,Female,Yes
19272,55,Female,Yes
18957,37,Male,No
12197,50,Female,No
14770,47,Male,Yes
9187,64,Female,No
12994,28,Male,No
19092,43,Female,No
2027,52,Female,No
18462,59,Female,No
9188,35,Female,No
9972,21,Male,No
16579,54,Male,No
11412,49,Male,Yes
8337,38,Male,Yes
5319,78,Female,No
4717,23,Male,No
16890,25,Female,No
11236,31,Male,No
7481,77,Female,Yes
5580,19,Male,No
5763,44,Female,Yes
14950,42,Female,Yes
16336,19,Female,No
19464,80,Male,Yes
19394,50,Male,No
8707,19,Female,No
17827,37,Male,Yes
1817,63,Male,No
5010,26,Female,No
2849,56,Male,No
11249,68,Female,No
1516,61,Female,No
5373,37,Male,No
16590,37,Male,Yes
12673,65,Male,No
18390,61,Male,No
15652,60,Male,No
1684,38,Female,Yes
18786,51,Male,No
12862,41,Female,No
7643,39,Female,No
6864,30,Male,No
5731,34,Female,No
14666,37,Male,No
15068,18,Male,No
19651,34,Female,Yes
9711,36,Female,No
11848,52,Female,No
9514,39,Female,No
7560,49,Female,No
2443,47,Male,No
6628,77,Female,No
14872,46,Male,No
7541,33,Female,No
19973,60,Male,Yes
13477,31,Male,No
16492,23,Male,No
13070,28,Male,No
13394,43,Male,No
16074,24,Female,Yes
15411,46,Female,Yes
17179,21,Male,No
13395,49,Male,No
17380,42,Male,No
16711,53,Female,Yes
2945,55,Male,No
5308,63,Female,No
5818,58,Male,No
3101,67,Female,Yes
2695,18,Male,No
4736,64,Male,No
4386,62,Male,No
17379,31,Male,No
2327,44,Female,No
15140,77,Female,No
18890,22,Male,No
14948,43,Female,No
16902,54,Female,No
18857,61,Male,No
18269,37,Female,Yes
12239,70,Male,No
4704,56,Male,No
17086,60,Male,Yes
14334,19,Male,Yes
13584,49,Female,No
18267,78,Male,No
3261,64,Female,No
8443,61,Female,No
3375,78,Female,No
13017,42,Male,No
11705,46,Female,No
19439,60,Male,No
8450,74,Female,No
18573,54,Male,No
9761,61,Female,No
11568,73,Female,No
9617,53,Female,No
9468,41,Male,No
8960,62,Male,No
4586,71,Female,No
6993,33,Male,No
5150,73,Female,No
18668,47,Male,No
15155,68,Female,No
14270,44,Female,No
11689,51,Male,No
11651,68,Female,No
12174,70,Female,No
19589,24,Female,No
12054,50,Male,No
15446,41,Female,Yes
8799,27,Female,No
15831,62,Male,Yes
18894,71,Male,Yes
3808,70,Female,No
14354,79,Male,No
15098,68,Female,No
2101,19,Female,No
15397,69,Female,No
2561,37,Male,No
14326,60,Male,No
9348,74,Male,No
15742,69,Female,Yes
13604,64,Female,Yes
15832,56,Female,No
8515,31,Female,No
13679,63,Male,No
18610,72,Female,No
1887,72,Female,Yes
11757,66,Male,No
6317,51,Female,No
12570,21,Male,No
16424,43,Female,Yes
4456,44,Male,No
14619,40,Female,No
15570,19,Female,No
12365,76,Male,No
5079,78,Female,Yes
16249,71,Female,Yes
7396,57,Female,No
19836,36,Female,No
14448,29,Female,No
14925,53,Male,No
16184,29,Male,No
13398,53,Male,No
6529,27,Male,No
12360,65,Female,No
17669,61,Male,No
4574,78,Male,No
1864,30,Female,Yes
11426,27,Male,No
13979,48,Female,No
7628,78,Female,No
12412,43,Female,Yes
13628,52,Male,No
3978,50,Male,No
1528,45,Male,No
7695,39,Male,No
2259,48,Male,No
16529,21,Male,No
11322,44,Female,Yes
11507,55,Male,No
17401,46,Male,No
5016,66,Male,No
4427,18,Male,Yes
17805,32,Female,No
5284,34,Female,No
3093,54,Male,Yes
4918,70,Female,Yes
12638,37,Male,No
9782,61,Female,Yes
18999,24,Male,Yes
11190,21,Male,Yes
19330,51,Male,No
8620,45,Female,No
2074,47,Female,Yes
18562,70,Female,No
2661,65,Male,No
4923,75,Male,No
16411,73,Male,No
12163,58,Male,No
14360,28,Male,No
17319,26,Male,No
6883,69,Female,No
3076,41,Female,Yes
13809,47,Male,Yes
3928,53,Female,No
1891,32,Female,No
4319,43,Female,No
15791,33,Male,Yes
11877,46,Male,Yes
15192,36,Female,No
6585,71,Female,No
19769,69,Male,No
12594,68,Male,No
13011,80,Female,Yes
17006,22,Female,No
2826,61,Male,Yes
12981,18,Female,No
3403,57,Male,No
1478,70,Female,No
11758,45,Female,No
7785,77,Male,No
1099,68,Female,No
14976,43,Male,Yes
13821,53,Female,No
5390,37,Male,No
4136,74,Female,No
15403,39,Male,No
18670,30,Female,Yes
18246,31,Male,No
12135,62,Female,No
14175,61,Female,No
16657,33,Female,No
18547,29,Male,No
4213,50,Male,No
8291,24,Female,No
13423,47,Male,No
9483,69,Female,No
7995,36,Female,No
14204,24,Female,No
9307,71,Male,No
11940,22,Female,No
17845,38,Female,No
6182,73,Female,No
4566,49,Female,No
8311,67,Female,No
17986,31,Female,No
4300,76,Male,No
11731,23,Female,No
3879,21,Male,No
17716,35,Male,No
11627,21,Female,No
9818,28,Male,No
13777,31,Female,No
16669,50,Female,No
16748,64,Male,No
16519,67,Male,No
15700,53,Female,No
3983,50,Female,No
1177,49,Female,No
18985,55,Female,No
19843,60,Female,No
9624,71,Male,No
11448,73,Male,No
2916,39,Female,Yes
4014,27,Male,No
6757,74,Female,No
13338,30,Male,No
11616,69,Male,No
18029,47,Female,No
14541,59,Male,Yes
19483,49,Female,No
15963,75,Female,No
12225,32,Male,No
6048,49,Female,No
13005,78,Female,No
7627,66,Female,No
6932,54,Male,No
14547,58,Male,No
15975,71,Male,No
17410,79,Female,No
9438,79,Female,No
5419,57,Female,No
19161,21,Male,Yes
17354,65,Male,No
13530,80,Female,No
15428,39,Male,Yes
15402,19,Male,Yes
16365,26,Female,No
2785,18,Male,No
6285,64,Male,No
17483,25,Female,No
5500,79,Male,No
11831,79,Female,Yes
12967,19,Female,No
19334,31,Female,No
9370,58,Female,No
14862,56,Female,No
8784,62,Male,Yes
14356,50,Male,Yes
16162,46,Female,No
15921,34,Male,No
7746,50,Male,No
5637,69,Female,No
9690,21,Male,No
17814,65,Female,No
1586,69,Male,No
18905,54,Male,No
16390,22,Male,Yes
9875,26,Male,No
18140,78,Male,No
17011,44,Female,No
9961,48,Female,No
2331,30,Male,Yes
18881,25,Female,No
16189,59,Male,No
4899,37,Male,No
19802,26,Male,Yes
18507,68,Female,No
15219,74,Female,No
6683,68,Female,No
13035,62,Male,No
17143,71,Male,No
13028,68,Female,No
15904,44,Female,No
14821,64,Female,No
11085,63,Female,No
14840,52,Male,Yes
17450,30,Male,No
12606,18,Male,No
12454,25,Female,Yes
6085,58,Male,No
12308,75,Female,No
17562,70,Female,No
11793,76,Male,No
5313,44,Female,Yes
15611,25,Male,No
4747,71,Male,Yes
19692,63,Female,No
2906,33,Female,Yes
9502,47,Female,No
19851,67,Male,No
2544,18,Male,No
1939,49,Male,Yes
14786,73,Female,No
8690,77,Female,No
17256,53,Male,No
12230,49,Male,No
6943,50,Female,No
16767,62,Female,No
15642,46,Male,No
18906,22,Male,Yes
7426,35,Male,Yes
13441,69,Male,Yes
19710,30,Male,No
18276,43,Male,No
17824,42,Male,No
15630,18,Male,No
2020,19,Female,No
2784,65,Male,No
5698,60,Male,No
6047,60,Male,No
19511,65,Male,No
4745,63,Female,No
4414,19,Male,No
3229,67,Male,Yes
19099,61,Female,No
3007,36,Male,No
15954,50,Female,No
9728,29,Male,No
3760,32,Male,No
9233,47,Female,No
15337,18,Male,Yes
11601,39,Male,No
3932,71,Female,No
1630,42,Female,No
9971,35,Female,No
17494,29,Female,No
5058,46,Female,Yes
13897,50,Male,Yes
8096,65,Female,Yes
19084,33,Female,No
3838,66,Male,Yes
13685,77,Male,No
8466,49,Female,No
15080,34,Male,No
14737,37,Female,No
19107,32,Male,No
19580,24,Male,Yes
17182,47,Female,Yes
8937,41,Female,No
5017,26,Female,No
5035,18,Female,No
14827,26,Female,No
17512,64,Female,No
8161,45,Female,No
14365,75,Female,Yes
8656,70,Male,No
14664,72,Female,No
4019,45,Female,No
17470,30,Female,No
4772,18,Female,No
9103,64,Female,No
14984,64,Male,No
15304,41,Male,No
12492,43,Female,Yes
5642,68,Female,Yes
15241,45,Female,No
16738,61,Male,No
18606,26,Female,Yes
16044,78,Male,No
8004,44,Male,No
4471,32,Male,No
19868,27,Female,No
1004,41,Female,No
18716,62,Male,No
7833,34,Female,No
16264,80,Male,No
5672,55,Female,Yes
6148,80,Female,No
18423,32,Male,Yes
2106,29,Male,No
12985,28,Male,No
11012,79,Female,No
18793,75,Male,No
9745,71,Male,No
17688,49,Female,No
19503,80,Male,No
6899,79,Female,No
12362,56,Female,No
5565,30,Male,No
3864,56,Male,No
9891,58,Female,No
4990,21,Female,No
15490,80,Female,Yes
11464,62,Female,No
7882,45,Female,No
18749,54,Female,Yes
9596,65,Female,Yes
14831,45,Male,No
19313,77,Male,No
1558,56,Female,No
8728,45,Male,No
7722,54,Male,Yes
18518,30,Female,No
7727,62,Female,Yes
11478,48,Male,No
17755,52,Male,No
3713,71,Male,No
9830,78,Female,No
7779,19,Female,No
11049,47,Male,No
8757,51,Male,No
7679,61,Male,No
18612,25,Male,No
15970,20,Female,No
18578,65,Male,Yes
2248,71,Male,No
19724,40,Male,No
6859,25,Male,No
19175,65,Male,No
18454,21,Male,Yes
12484,74,Female,No
18884,46,Female,No
1247,47,Male,No
13504,18,Male,No
15253,56,Female,No
9261,60,Male,No
5596,33,Female,No
18417,77,Male,No
5082,37,Male,No
8659,21,Female,No
4865,18,Male,Yes
4309,67,Male,No
1307,50,Female,No
5809,62,Male,No
9943,62,Female,No
19451,30,Female,No
7221,48,Female,No
1662,65,Male,No
12817,60,Male,No
9663,75,Male,No
5960,63,Female,No
19036,70,Female,No
2433,44,Female,No
19518,31,Male,No
16870,52,Male,Yes
2501,72,Male,No
2626,60,Male,No
7598,46,Female,No
18964,42,Female,Yes
1499,55,Male,No
12357,51,Female,Yes
1603,78,Female,No
15927,39,Male,No
12110,56,Male,No
7009,65,Male,Yes
14440,35,Female,No
14800,46,Female,No
5269,41,Female,No
4060,41,Male,No
2773,46,Female,Yes
13042,49,Female,No
8834,51,Female,No
6464,45,Male,No
13766,71,Female,No
4510,36,Female,No
6007,30,Male,No
6610,44,Female,No
12417,72,Female,Yes
9228,51,Female,No
5208,65,Female,No
16552,35,Male,No
2383,19,Male,No
6571,59,Male,No
7260,41,Female,No
19124,26,Female,No
14139,56,Male,No
12893,77,Male,No
19949,43,Male,No
19274,74,Female,No
7708,23,Male,Yes
1637,27,Female,No
8234,52,Female,No
14388,58,Female,No
8975,57,Female,Yes
19816,75,Female,No
18545,29,Female,No
2825,53,Male,No
14729,36,Male,No
1169,57,Female,Yes
16821,30,Male,Yes
18745,40,Male,No
16550,18,Female,No
9826,24,Female,No
1734,21,Male,No
8622,43,Female,No
16855,59,Male,Yes
8177,71,Male,Yes
18927,50,Female,No
16745,80,Male,No
15671,45,Female,No
13228,79,Female,No
19015,37,Female,No
16656,45,Male,Yes
1672,48,Female,Yes
4504,38,Male,No
3897,28,Male,No
2464,54,Female,No
16392,52,Male,Yes
7957,65,Male,Yes
4463,73,Male,No
18172,53,Female,Yes
6491,55,Female,No
1748,75,Male,No
1808,63,Male,Yes
2494,30,Female,No
5963,69,Male,Yes
15401,57,Female,No
13929,23,Male,No
15619,31,Female,No
14145,24,Male,Yes
3801,34,Male,No
8576,20,Male,No
11525,43,Male,No
13785,26,Male,Yes
16799,32,Male,No
18118,40,Female,No
13111,31,Male,No
17903,71,Female,No
18064,52,Male,No
15834,21,Female,No
14097,55,Male,Yes
1657,59,Female,No
7162,73,Female,No
15947,77,Male,Yes
4507,40,Male,No
17687,25,Female,No
12335,60,Female,No
15012,34,Male,No
2909,38,Male,No
1155,29,Male,No
14515,44,Female,No
5677,52,Male,No
14832,60,Female,Yes
19678,38,Female,No
15581,38,Male,No
3615,74,Female,No
14470,65,Male,No
13563,41,Male,No
17642,21,Female,No
9333,67,Female,No
7815,69,Male,No
7802,40,Male,No
17847,25,Female,No
14681,77,Male,No
14210,26,Female,Yes
19262,74,Male,No
5546,64,Female,No
9869,71,Male,No
8042,67,Male,No
1374,44,Female,No
16824,69,Male,Yes
6252,42,Female,No
3832,68,Male,Yes
11431,31,Female,No
4621,70,Male,No
14143,71,Male,No
1069,27,Male,No
17627,63,Female,No
1317,23,Male,No
1549,25,Male,No
19279,66,Female,Yes
12169,59,Male,Yes
7247,39,Male,No
1003,75,Male,Yes
9277,38,Female,No
18302,43,Male,No
11865,28,Female,No
8877,31,Female,Yes
9956,67,Male,No
15340,51,Male,No
11857,72,Male,No
18457,32,Male,Yes
18461,80,Male,No
1061,56,Male,No
5142,43,Female,Yes
18132,45,Male,No
12027,43,Female,No
19959,41,Female,No
19556,78,Female,Yes
12183,48,Female,No
17429,45,Female,No
3125,79,Male,Yes
15600,62,Male,No
1497,52,Male,Yes
11242,60,Female,No
12635,56,Female,No
16795,40,Male,No
15025,39,Female,No
19979,63,Female,No
16091,49,Female,No
3176,53,Female,No
16026,26,Male,No
12383,24,Female,No
15573,28,Female,No
9757,73,Female,No
2193,52,Male,No
9443,51,Male,Yes
14020,40,Female,No
11065,64,Female,No
14929,79,Male,No
18758,48,Male,No
8902,68,Male,No
1116,55,Female,No
9906,55,Female,No
6240,69,Female,No
2288,63,Female,Yes
17273,39,Female,Yes
18644,73,Male,No
12708,20,Female,Yes
15501,51,Male,No
8273,30,Male,Yes
1518,59,Female,No
18617,56,Male,No
13970,31,Male,No
5069,31,Male,No
8675,68,Female,No
11165,26,Female,No
11996,37,Female,No
12647,66,Male,No
15972,22,Male,Yes
9288,52,Female,No
9102,44,Female,Yes
14820,68,Male,No
18998,79,Female,No
19418,64,Female,No
11307,31,Female,No
14572,68,Female,No
12199,45,Female,Yes
3884,27,Male,No
9280,80,Male,No
3460,48,Female,No
12763,29,Female,No
18047,19,Female,No
16168,21,Female,No
12294,60,Female,Yes
14436,70,Female,No
4470,26,Male,No
16581,55,Male,No
2815,46,Female,Yes
15440,53,Male,No
17759,54,Female,No
2142,43,Female,No
12288,30,Male,No
16307,73,Female,No
17726,72,Male,Yes
9964,28,Male,No
13971,28,Female,No
12107,52,Female,No
13233,59,Male,No
19121,24,Female,No
4219,18,Female,No
4349,60,Female,No
5922,28,Male,No
4938,61,Female,No
3925,18,Female,No
18374,42,Male,No
6616,23,Female,No
18521,50,Female,No
8723,41,Male,No
4434,49,Male,No
9030,19,Female,No
3495,67,Female,No
19044,52,Male,No
3411,23,Female,No
1435,73,Female,Yes
12146,65,Female,No
1100,63,Female,Yes
11213,68,Male,Yes
11724,19,Male,Yes
15036,47,Male,No
3602,24,Female,No
13126,57,Female,Yes
11856,18,Male,No
15358,61,Male,No
15353,79,Male,No
14938,46,Female,No
14947,69,Male,No
18920,47,Female,Yes
15177,56,Female,No
5450,46,Male,No
7429,57,Female,No
2947,54,Female,No
5331,62,Male,No
2968,27,Female,No
16994,43,Female,Yes
15217,25,Female,No
14378,36,Male,No
5525,63,Male,No
15123,48,Female,No
4544,74,Male,Yes
7688,58,Female,No
14529,37,Female,No
18048,29,Male,Yes
14026,65,Male,No
1014,73,Female,Yes
19419,70,Female,No
14232,30,Female,No
2416,46,Male,No
18098,45,Male,No
1621,73,Female,No
17110,77,Male,No
17490,70,Male,No
15989,35,Male,Yes
9167,74,Female,No
7194,24,Female,Yes
3270,29,Male,No
9390,45,Female,No
7670,61,Male,No
4613,38,Male,No
18347,25,Male,No
19547,58,Female,No
8250,35,Female,No
19607,53,Female,No
15892,75,Male,No
6941,49,Male,No
4141,56,Male,No
18968,56,Female,No
15348,48,Male,No
11070,41,Male,No
5302,59,Female,No
17548,74,Female,No
11659,27,Female,No
18757,26,Female,No
5857,63,Female,No
12436,25,Male,Yes
2976,75,Male,Yes
5865,23,Female,No
1359,42,Female,Yes
11897,34,Female,No
15232,73,Male,No
13522,42,Female,No
14833,70,Male,No
18272,61,Female,Yes
14074,57,Female,Yes
14507,30,Male,No
3054,37,Female,No
8052,76,Female,No
13737,26,Male,No
18601,44,Female,Yes
11950,29,Male,No
2901,59,Male,No
13948,67,Male,No
8624,34,Female,No
7984,40,Female,Yes
2204,32,Female,Yes
12688,45,Female,No
15967,33,Female,No
12659,75,Female,No
9954,75,Male,No
7666,30,Male,No
3266,63,Male,No
17371,79,Male,Yes
4346,34,Female,No
4304,49,Female,No
9289,50,Male,No
17347,35,Male,No
4231,29,Male,No
7022,27,Male,No
11564,23,Male,No
5266,21,Male,Yes
19031,41,Female,No
8399,76,Female,No
1772,55,Female,No
14959,62,Male,Yes
19891,29,Female,Yes
13815,60,Male,No
19613,44,Male,No
8910,55,Female,No
17138,44,Male,No
12521,78,Female,No
15457,30,Female,No
11007,21,Male,No
9117,78,Female,No
4029,49,Female,No
7077,30,Female,No
6780,32,Female,No
16017,52,Male,Yes
15046,40,Male,Yes
15492,73,Male,No
18494,62,Female,No
5559,65,Female,No
11526,63,Female,No
6121,68,Male,No
7700,75,Female,Yes
6817,31,Male,No
7711,57,Female,No
8244,77,Female,No
2260,72,Female,Yes
11283,57,Male,Yes
4700,61,Male,No
3591,78,Female,No
15449,45,Male,No
15436,75,Male,Yes
17772,39,Female,No
7789,62,Female,No
16318,74,Male,No
8952,63,Male,No
16192,65,Female,Yes
15022,73,Female,No
7537,53,Male,No
6953,74,Male,No
14316,51,Male,No
5979,19,Male,No
17241,37,Female,No
8927,41,Male,No
1328,29,Female,No
12899,48,Male,No
7407,24,Female,No
17158,67,Male,No
17031,32,Male,No
4002,55,Male,Yes
7611,20,Male,No
16357,23,Male,No
11893,32,Male,No
16364,58,Female,No
5418,59,Female,Yes
16578,27,Female,No
12487,77,Male,No
12447,22,Male,No
1096,20,Female,No
13490,70,Female,No
13465,62,Female,No
5320,49,Male,No
4840,41,Male,Yes
5404,43,Female,No
16334,54,Male,No
12895,80,Male,No
18151,47,Male,No
15398,78,Female,Yes
5420,26,Male,No
6498,40,Male,Yes
14268,58,Female,No
6226,68,Male,No
7888,44,Male,Yes
18804,47,Female,No
12757,77,Male,Yes
12891,29,Female,No
19136,43,Male,No
3718,77,Male,No
17243,58,Male,No
19608,78,Male,No
7575,39,Male,No
14178,30,Female,No
8340,53,Female,Yes
3127,29,Female,No
4078,22,Male,Yes
3648,35,Female,Yes
15045,62,Female,No
18663,39,Male,No
2971,75,Male,Yes
14509,32,Female,No
14508,68,Male,No
19825,42,Male,No
9032,71,Female,No
5896,40,Male,Yes
5083,41,Female,No
12821,68,Male,No
15096,48,Male,No
9429,66,Male,No
19412,67,Female,Yes
16121,40,Female,Yes
15183,41,Female,No
9320,23,Male,No
1751,80,Male,Yes
16630,64,Female,No
1077,26,Male,No
3083,69,Male,No
16949,36,Male,No
3086,42,Male,No
7065,23,Male,No
12279,18,Female,No
2017,32,Male,No
13637,62,Female,Yes
11129,34,Male,No
14874,74,Male,Yes
19538,35,Male,Yes
15813,44,Female,Yes
2227,72,Female,No
7245,46,Male,No
15193,74,Female,No
1445,80,Female,Yes
15726,50,Female,No
2997,25,Male,No
15708,49,Female,Yes
17976,36,Female,Yes
8554,48,Male,No
2404,38,Female,Yes
17560,35,Male,No
15065,43,Female,No
6159,51,Female,Yes
2349,73,Female,No
11789,64,Female,No
5646,53,Female,No
2308,50,Female,No
7015,57,Male,Yes
19808,36,Male,Yes
13674,22,Female,No
4121,46,Male,No
9774,27,Male,No
14310,68,Female,Yes
18825,61,Female,No
13173,40,Female,Yes
5660,36,Male,No
6163,33,Female,No
12446,58,Male,No
7275,58,Female,No
6201,54,Female,No
19792,20,Male,Yes
8862,79,Female,Yes
13337,46,Female,No
8456,60,Male,No
13129,32,Male,No
18828,38,Male,No
7230,50,Male,No
8181,31,Male,No
9259,68,Female,Yes
2021,36,Female,No
7497,39,Female,No
12907,71,Female,No
8348,23,Female,No
6067,44,Male,No
14823,78,Female,No
16621,75,Male,No
15899,32,Female,No
12149,20,Male,No
4752,47,Female,No
15638,70,Female,No
18671,49,Male,No
18320,30,Male,No
16759,33,Male,No
4052,69,Female,No
16732,72,Male,No
12959,64,Female,No
3924,41,Female,No
5526,68,Male,No
19427,41,Male,Yes
18910,50,Female,No
16042,48,Female,No
11114,62,Female,No
9258,47,Female,No
1901,73,Male,No
17516,55,Male,No
12991,61,Female,Yes
19387,77,Female,Yes
9001,64,Male,No
6352,47,Female,No
19900,70,Male,No
13016,22,Male,Yes
6590,71,Female,No
18096,64,Male,No
16588,58,Male,No
12584,23,Male,No
16262,42,Male,No
8051,19,Female,No
18486,19,Male,No
11751,20,Female,No
6634,43,Male,No
13127,29,Male,No
7971,37,Male,No
7966,79,Male,No
6858,55,Female,Yes
8162,68,Male,No
12098,36,Male,No
6758,75,Female,No
16051,72,Female,Yes
1470,44,Male,No
18108,47,Female,No
19740,65,Male,No
13164,42,Female,No
12451,72,Male,No
18676,42,Male,No
2765,49,Male,Yes
16398,24,Male,No
11429,47,Male,No
16252,58,Male,No
2243,66,Male,No
5862,27,Male,No
9653,22,Male,No
9034,61,Male,No
6763,72,Male,No
5226,36,Female,No
8232,62,Male,No
4711,50,Male,No
3881,27,Female,No
19484,58,Male,No
12202,65,Female,No
11538,35,Male,No
12859,67,Female,Yes
19244,33,Male,Yes
14460,39,Male,Yes
3516,23,Female,No
11570,27,Male,No
4143,36,Male,No
8889,50,Female,No
16743,67,Male,No
7514,35,Male,No
2292,70,Male,No
7443,41,Female,No
13165,54,Female,No
12810,36,Male,No
7273,23,Male,No
6293,42,Male,No
11117,47,Female,No
1258,65,Male,No
7351,36,Male,No
19617,80,Male,No
15683,24,Male,No
3671,46,Male,Yes
14017,79,Female,No
7008,39,Male,No
17219,48,Female,No
8518,35,Male,No
2236,28,Male,Yes
7014,68,Male,No
11279,34,Female,No
13040,18,Female,No
12920,53,Female,No
16457,58,Female,No
1196,77,Male,No
12036,57,Female,No
9800,50,Female,No
11508,20,Female,No
18116,20,Female,Yes
11810,76,Male,No
11231,50,Male,No
14127,44,Female,No
2518,21,Male,No
15659,53,Female,No
5733,27,Male,No
8342,80,Female,No
8355,77,Male,Yes
9271,56,Male,No
6916,79,Male,No
12683,50,Female,No
13314,72,Male,No
2974,70,Male,No
11837,48,Female,No
8103,27,Female,Yes
14654,31,Female,Yes
19311,55,Female,No
3743,64,Male,No
16900,59,Male,No
1779,45,Male,No
7094,51,Female,No
4630,40,Male,No
5607,58,Male,Yes
14068,60,Male,No
4315,53,Female,Yes
11715,63,Female,No
12761,30,Male,No
9999,27,Male,No
13371,25,Female,No
15513,36,Female,No
12629,79,Female,No
14080,79,Male,No
14599,80,Male,No
9591,30,Female,No
14209,29,Male,No
15977,29,Male,No
8085,56,Female,No
18814,73,Male,No
1597,80,Male,Yes
18366,40,Female,No
11333,26,Male,No
11959,48,Male,No
12653,21,Male,No
16901,67,Female,Yes
1801,47,Female,Yes
11503,30,Female,No
4886,35,Male,No
6839,75,Female,No
12205,48,Male,No
14428,60,Male,No
8225,66,Female,No
9643,19,Male,Yes
5860,66,Male,Yes
1395,71,Female,No
11174,38,Male,No
3228,21,Female,No
5706,49,Male,No
13025,23,Male,No
8969,35,Male,No
13186,38,Female,No
19188,76,Female,Yes
18846,23,Female,Yes
6575,74,Male,Yes
15546,60,Male,No
5398,54,Male,No
9723,70,Male,No
4116,30,Male,No
15703,70,Female,No
19623,71,Male,No
12779,69,Female,No
1749,24,Female,No
14330,70,Female,Yes
7894,32,Female,No
17242,38,Female,No
12153,36,Female,No
11281,22,Male,Yes
18590,76,Female,Yes
4046,32,Female,No
7327,63,Male,Yes
12620,38,Male,No
6591,66,Female,Yes
12158,49,Male,Yes
14512,18,Female,No
17680,65,Male,No
2644,37,Male,No
13360,37,Female,No
9808,40,Male,No
18952,34,Male,No
7519,32,Male,No
11869,39,Male,No
15507,32,Male,No
7036,39,Male,No
15499,25,Male,No
11632,45,Male,No
11636,62,Female,No
16753,38,Female,No
18666,63,Male,No
1776,32,Male,No
12544,44,Female,No
5386,47,Male,No
2627,23,Female,Yes
5485,19,Male,No
18146,71,Male,No
1554,68,Male,No
15929,71,Male,No
4104,24,Male,No
5517,33,Male,No
1054,30,Female,Yes
19854,31,Female,No
14018,69,Female,Yes
11132,27,Male,No
15735,46,Male,Yes
18566,28,Male,No
15920,49,Female,Yes
17573,60,Male,No
16910,47,Female,No
9789,67,Female,No
13938,64,Male,No
1670,25,Female,No
13918,32,Female,No
9989,40,Female,No
8654,44,Female,No
9950,67,Female,No
18060,63,Male,No
8597,46,Female,No
18971,20,Female,No
17140,64,Male,No
4842,42,Female,No
8278,69,Male,No
16256,45,Male,No
18007,66,Male,No
18438,46,Female,No
5116,25,Female,No
12590,31,Female,No
15316,18,Male,No
11629,67,Female,No
5044,33,Female,No
2636,56,Male,Yes
12941,40,Male,Yes
8543,60,Female,No
2928,39,Female,No
13311,65,Male,No
13573,49,Female,No
4256,56,Male,No
16967,69,Male,No
6637,75,Female,No
12064,44,Male,Yes
12253,34,Female,No
6971,61,Male,No
8113,49,Female,No
5389,78,Female,No
6215,72,Female,No
4756,68,Male,Yes
8011,21,Male,No
16493,23,Female,No
15251,80,Female,No
11422,50,Male,No
1094,65,Male,No
9467,64,Female,Yes
18034,31,Male,No
13410,66,Male,No
18210,67,Male,No
4823,37,Female,No
2767,75,Male,No
15815,49,Male,Yes
17632,33,Female,No
12150,50,Female,No
17499,20,Female,No
13713,55,Female,No
13826,34,Female,No
14409,47,Female,No
5387,43,Female,No
8258,30,Female,Yes
13547,57,Female,Yes
7231,21,Female,No
15572,57,Male,Yes
4146,49,Male,No
8469,38,Male,No
6649,59,Female,No
7192,22,Male,No
4480,68,Female,No
16605,69,Female,Yes
9516,58,Male,No
14710,72,Female,No
13602,77,Female,No
3762,44,Male,No
4462,44,Female,No
2716,80,Male,No
13603,34,Female,No
19826,39,Male,No
1996,49,Male,No
2360,48,Female,No
5080,73,Male,No
4036,25,Male,Yes
13137,74,Male,No
11569,48,Male,No
5727,45,Female,No
15004,40,Male,No
17075,65,Male,Yes
9790,72,Male,Yes
14347,59,Male,Yes
8178,76,Female,No
13076,78,Female,Yes
11552,59,Female,No
19562,52,Male,Yes
16355,76,Female,Yes
11961,37,Female,Yes
8838,56,Male,No
1682,76,Female,No
9089,58,Female,No
8293,61,Male,No
19327,39,Male,Yes
17373,22,Male,No
8235,79,Male,No
12632,33,Female,No
14618,50,Male,No
11301,35,Female,No
7218,42,Male,No
8870,80,Male,No
11807,64,Female,No
15157,40,Female,No
5189,57,Female,No
5236,54,Male,Yes
19842,40,Male,Yes
15058,36,Male,No
11885,41,Male,No
4241,49,Male,No
16889,71,Female,Yes
2081,79,Female,No
6856,20,Male,No
1868,78,Female,No
19273,18,Male,Yes
8763,49,Female,No
1283,36,Male,No
19990,24,Female,No
18183,27,Female,No
11849,43,Male,Yes
5669,60,Female,No
9067,41,Male,No
