customer_id,age,gender,loyalty_member
9187,64,Female,0
12994,28,Male,0
19092,43,Female,0
2027,52,Female,0
18462,59,Female,0
9188,35,Female,0
9972,21,Male,0
16579,54,Male,0
11412,49,Male,1
8337,38,Male,1
5319,78,Female,0
4717,23,Male,0
16890,25,Female,0
11236,31,Male,0
7481,77,Female,1
5580,19,Male,0
5763,44,Female,1
14950,42,Female,1
16336,19,Female,0
19464,80,Male,1
19394,50,Male,0
8707,19,Female,0
17827,37,Male,1
1817,63,Male,0
5010,26,Female,0
2849,56,Male,0
11249,68,Female,0
1516,61,Female,0
5373,37,Male,0
16590,37,Male,1
12673,65,Male,0
18390,61,Male,0
15652,60,Male,0
1684,38,Female,1
18786,51,Male,0
12862,41,Female,0
7643,39,Female,0
6864,30,Male,0
5731,34,Female,0
14666,37,Male,0
15068,18,Male,0
19651,34,Female,1
9711,36,Female,0
11848,52,Female,0
9514,39,Female,0
7560,49,Female,0
2443,47,Male,0
6628,77,Female,0
14872,46,Male,0
7541,33,Female,0
19973,60,Male,1
13477,31,Male,0
16492,23,Male,0
13070,28,Male,0
13394,43,Male,0
16074,24,Female,1
15411,46,Female,1
17179,21,Male,0
13395,49,Male,0
17380,42,Male,0
16711,53,Female,1
2945,55,Male,0
5308,63,Female,0
5818,58,Male,0
3101,67,Female,1
2695,18,Male,0
4736,64,Male,0
4386,62,Male,0
17379,31,Male,0
2327,44,Female,0
15140,77,Female,0
18890,22,Male,0
14948,43,Female,0
16902,54,Female,0
18857,61,Male,0
18269,37,Female,1
12239,70,Male,0
4704,56,Male,0
17086,60,Male,1
14334,19,Male,1
13584,49,Female,0
18267,78,Male,0
3261,64,Female,0
8443,61,Female,0
3375,78,Female,0
13017,42,Male,0
11705,46,Female,0
19439,60,Male,0
8450,74,Female,0
18573,54,Male,0
9761,61,Female,0
11568,73,Female,0
9617,53,Female,0
9468,41,Male,0
8960,62,Male,0
4586,71,Female,0
6993,33,Male,0
5150,73,Female,0
18668,47,Male,0
15155,68,Female,0
14270,44,Female,0
11689,51,Male,0
11651,68,Female,0
12174,70,Female,0
19589,24,Female,0
12054,50,Male,0
15446,41,Female,1
8799,27,Female,0
15831,62,Male,1
18894,71,Male,1
3808,70,Female,0
14354,79,Male,0
15098,68,Female,0
2101,19,Female,0
15397,69,Female,0
2561,37,Male,0
14326,60,Male,0
9348,74,Male,0
15742,69,Female,1
13604,64,Female,1
15832,56,Female,0
8515,31,Female,0
13679,63,Male,0
18610,72,Female,0
1887,72,Female,1
11757,66,Male,0
6317,51,Female,0
12570,21,Male,0
16424,43,Female,1
4456,44,Male,0
14619,40,Female,0
15570,19,Female,0
12365,76,Male,0
5079,78,Female,1
16249,71,Female,1
7396,57,Female,0
19836,36,Female,0
14448,29,Female,0
14925,53,Male,0
16184,29,Male,0
13398,53,Male,0
6529,27,Male,0
12360,65,Female,0
17669,61,Male,0
4574,78,Male,0
1864,30,Female,1
11426,27,Male,0
13979,48,Female,0
7628,78,Female,0
12412,43,Female,1
13628,52,Male,0
3978,50,Male,0
1528,45,Male,0
7695,39,Male,0
2259,48,Male,0
16529,21,Male,0
11322,44,Female,1
11507,55,Male,0
17401,46,Male,0
5016,66,Male,0
4427,18,Male,1
17805,32,Female,0
5284,34,Female,0
3093,54,Male,1
4918,70,Female,1
12638,37,Male,0
9782,61,Female,1
18999,24,Male,1
11190,21,Male,1
19330,51,Male,0
8620,45,Female,0
2074,47,Female,1
18562,70,Female,0
2661,65,Male,0
4923,75,Male,0
16411,73,Male,0
12163,58,Male,0
14360,28,Male,0
17319,26,Male,0
6883,69,Female,0
3076,41,Female,1
13809,47,Male,1
3928,53,Female,0
1891,32,Female,0
4319,43,Female,0
15791,33,Male,1
11877,46,Male,1
15192,36,Female,0
6585,71,Female,0
19769,69,Male,0
12594,68,Male,0
13011,80,Female,1
17006,22,Female,0
2826,61,Male,1
12981,18,Female,0
3403,57,Male,0
1478,70,Female,0
11758,45,Female,0
7785,77,Male,0
1099,68,Female,0
14976,43,Male,1
13821,53,Female,0
5390,37,Male,0
4136,74,Female,0
15403,39,Male,0
18670,30,Female,1
18246,31,Male,0
12135,62,Female,0
14175,61,Female,0
16657,33,Female,0
18547,29,Male,0
4213,50,Male,0
8291,24,Female,0
13423,47,Male,0
9483,69,Female,0
7995,36,Female,0
14204,24,Female,0
9307,71,Male,0
11940,22,Female,0
17845,38,Female,0
6182,73,Female,0
4566,49,Female,0
8311,67,Female,0
17986,31,Female,0
4300,76,Male,0
11731,23,Female,0
3879,21,Male,0
17716,35,Male,0
11627,21,Female,0
9818,28,Male,0
13777,31,Female,0
16669,50,Female,0
16748,64,Male,0
16519,67,Male,0
15700,53,Female,0
3983,50,Female,0
1177,49,Female,0
18985,55,Female,0
19843,60,Female,0
9624,71,Male,0
11448,73,Male,0
2916,39,Female,1
4014,27,Male,0
6757,74,Female,0
13338,30,Male,0
11616,69,Male,0
18029,47,Female,0
14541,59,Male,1
19483,49,Female,0
15963,75,Female,0
12225,32,Male,0
6048,49,Female,0
13005,78,Female,0
7627,66,Female,0
6932,54,Male,0
14547,58,Male,0
15975,71,Male,0
17410,79,Female,0
9438,79,Female,0
5419,57,Female,0
19161,21,Male,1
17354,65,Male,0
13530,80,Female,0
15428,39,Male,1
15402,19,Male,1
16365,26,Female,0
2785,18,Male,0
6285,64,Male,0
17483,25,Female,0
5500,79,Male,0
11831,79,Female,1
12967,19,Female,0
19334,31,Female,0
9370,58,Female,0
14862,56,Female,0
8784,62,Male,1
14356,50,Male,1
16162,46,Female,0
15921,34,Male,0
7746,50,Male,0
5637,69,Female,0
9690,21,Male,0
17814,65,Female,0
1586,69,Male,0
18905,54,Male,0
16390,22,Male,1
9875,26,Male,0
18140,78,Male,0
17011,44,Female,0
9961,48,Female,0
2331,30,Male,1
18881,25,Female,0
16189,59,Male,0
4899,37,Male,0
19802,26,Male,1
18507,68,Female,0
15219,74,Female,0
6683,68,Female,0
13035,62,Male,0
17143,71,Male,0
13028,68,Female,0
15904,44,Female,0
14821,64,Female,0
11085,63,Female,0
14840,52,Male,1
17450,30,Male,0
12606,18,Male,0
12454,25,Female,1
6085,58,Male,0
12308,75,Female,0
17562,70,Female,0
11793,76,Male,0
5313,44,Female,1
15611,25,Male,0
4747,71,Male,1
19692,63,Female,0
2906,33,Female,1
9502,47,Female,0
19851,67,Male,0
2544,18,Male,0
1939,49,Male,1
14786,73,Female,0
8690,77,Female,0
17256,53,Male,0
12230,49,Male,0
6943,50,Female,0
16767,62,Female,0
15642,46,Male,0
18906,22,Male,1
7426,35,Male,1
13441,69,Male,1
19710,30,Male,0
18276,43,Male,0
17824,42,Male,0
15630,18,Male,0
2020,19,Female,0
2784,65,Male,0
5698,60,Male,0
6047,60,Male,0
19511,65,Male,0
4745,63,Female,0
4414,19,Male,0
3229,67,Male,1
19099,61,Female,0
3007,36,Male,0
15954,50,Female,0
9728,29,Male,0
3760,32,Male,0
9233,47,Female,0
15337,18,Male,1
11601,39,Male,0
3932,71,Female,0
1630,42,Female,0
9971,35,Female,0
17494,29,Female,0
5058,46,Female,1
13897,50,Male,1
8096,65,Female,1
19084,33,Female,0
3838,66,Male,1
13685,77,Male,0
8466,49,Female,0
15080,34,Male,0
14737,37,Female,0
19107,32,Male,0
19580,24,Male,1
17182,47,Female,1
8937,41,Female,0
5017,26,Female,0
5035,18,Female,0
14827,26,Female,0
17512,64,Female,0
8161,45,Female,0
14365,75,Female,1
8656,70,Male,0
14664,72,Female,0
4019,45,Female,0
17470,30,Female,0
4772,18,Female,0
9103,64,Female,0
14984,64,Male,0
15304,41,Male,0
12492,43,Female,1
5642,68,Female,1
15241,45,Female,0
16738,61,Male,0
18606,26,Female,1
16044,78,Male,0
8004,44,Male,0
4471,32,Male,0
19868,27,Female,0
1004,41,Female,0
18716,62,Male,0
7833,34,Female,0
16264,80,Male,0
5672,55,Female,1
6148,80,Female,0
18423,32,Male,1
2106,29,Male,0
12985,28,Male,0
11012,79,Female,0
18793,75,Male,0
9745,71,Male,0
17688,49,Female,0
19503,80,Male,0
6899,79,Female,0
12362,56,Female,0
5565,30,Male,0
3864,56,Male,0
9891,58,Female,0
4990,21,Female,0
15490,80,Female,1
11464,62,Female,0
7882,45,Female,0
18749,54,Female,1
9596,65,Female,1
14831,45,Male,0
19313,77,Male,0
1558,56,Female,0
8728,45,Male,0
7722,54,Male,1
18518,30,Female,0
7727,62,Female,1
11478,48,Male,0
17755,52,Male,0
3713,71,Male,0
9830,78,Female,0
7779,19,Female,0
11049,47,Male,0
8757,51,Male,0
7679,61,Male,0
18612,25,Male,0
15970,20,Female,0
18578,65,Male,1
2248,71,Male,0
19724,40,Male,0
6859,25,Male,0
19175,65,Male,0
18454,21,Male,1
12484,74,Female,0
18884,46,Female,0
1247,47,Male,0
13504,18,Male,0
15253,56,Female,0
9261,60,Male,0
5596,33,Female,0
18417,77,Male,0
5082,37,Male,0
8659,21,Female,0
4865,18,Male,1
4309,67,Male,0
1307,50,Female,0
5809,62,Male,0
9943,62,Female,0
19451,30,Female,0
7221,48,Female,0
1662,65,Male,0
12817,60,Male,0
9663,75,Male,0
5960,63,Female,0
19036,70,Female,0
2433,44,Female,0
19518,31,Male,0
16870,52,Male,1
2501,72,Male,0
2626,60,Male,0
7598,46,Female,0
18964,42,Female,1
1499,55,Male,0
12357,51,Female,1
1603,78,Female,0
15927,39,Male,0
12110,56,Male,0
7009,65,Male,1
14440,35,Female,0
14800,46,Female,0
5269,41,Female,0
4060,41,Male,0
2773,46,Female,1
13042,49,Female,0
8834,51,Female,0
6464,45,Male,0
13766,71,Female,0
4510,36,Female,0
6007,30,Male,0
6610,44,Female,0
12417,72,Female,1
9228,51,Female,0
5208,65,Female,0
16552,35,Male,0
2383,19,Male,0
6571,59,Male,0
7260,41,Female,0
19124,26,Female,0
14139,56,Male,0
12893,77,Male,0
19949,43,Male,0
19274,74,Female,0
7708,23,Male,1
1637,27,Female,0
8234,52,Female,0
14388,58,Female,0
8975,57,Female,1
19816,75,Female,0
18545,29,Female,0
2825,53,Male,0
14729,36,Male,0
1169,57,Female,1
16821,30,Male,1
18745,40,Male,0
16550,18,Female,0
9826,24,Female,0
1734,21,Male,0
8622,43,Female,0
16855,59,Male,1
8177,71,Male,1
18927,50,Female,0
16745,80,Male,0
15671,45,Female,0
13228,79,Female,0
19015,37,Female,0
16656,45,Male,1
1672,48,Female,1
4504,38,Male,0
3897,28,Male,0
2464,54,Female,0
16392,52,Male,1
7957,65,Male,1
4463,73,Male,0
18172,53,Female,1
6491,55,Female,0
1748,75,Male,0
1808,63,Male,1
2494,30,Female,0
5963,69,Male,1
15401,57,Female,0
13929,23,Male,0
15619,31,Female,0
14145,24,Male,1
3801,34,Male,0
8576,20,Male,0
11525,43,Male,0
13785,26,Male,1
16799,32,Male,0
18118,40,Female,0
13111,31,Male,0
17903,71,Female,0
18064,52,Male,0
15834,21,Female,0
14097,55,Male,1
1657,59,Female,0
7162,73,Female,0
15947,77,Male,1
4507,40,Male,0
17687,25,Female,0
12335,60,Female,0
15012,34,Male,0
2909,38,Male,0
1155,29,Male,0
14515,44,Female,0
5677,52,Male,0
14832,60,Female,1
19678,38,Female,0
15581,38,Male,0
3615,74,Female,0
14470,65,Male,0
13563,41,Male,0
17642,21,Female,0
9333,67,Female,0
7815,69,Male,0
7802,40,Male,0
17847,25,Female,0
14681,77,Male,0
14210,26,Female,1
19262,74,Male,0
5546,64,Female,0
9869,71,Male,0
8042,67,Male,0
1374,44,Female,0
16824,69,Male,1
6252,42,Female,0
3832,68,Male,1
11431,31,Female,0
4621,70,Male,0
14143,71,Male,0
1069,27,Male,0
17627,63,Female,0
1317,23,Male,0
1549,25,Male,0
19279,66,Female,1
12169,59,Male,1
7247,39,Male,0
1003,75,Male,1
9277,38,Female,0
18302,43,Male,0
11865,28,Female,0
8877,31,Female,1
9956,67,Male,0
15340,51,Male,0
11857,72,Male,0
18457,32,Male,1
18461,80,Male,0
1061,56,Male,0
5142,43,Female,1
18132,45,Male,0
12027,43,Female,0
19959,41,Female,0
19556,78,Female,1
12183,48,Female,0
17429,45,Female,0
3125,79,Male,1
15600,62,Male,0
1497,52,Male,1
11242,60,Female,0
12635,56,Female,0
16795,40,Male,0
15025,39,Female,0
19979,63,Female,0
16091,49,Female,0
3176,53,Female,0
16026,26,Male,0
12383,24,Female,0
15573,28,Female,0
9757,73,Female,0
2193,52,Male,0
9443,51,Male,1
14020,40,Female,0
11065,64,Female,0
14929,79,Male,0
18758,48,Male,0
8902,68,Male,0
1116,55,Female,0
9906,55,Female,0
6240,69,Female,0
2288,63,Female,1
17273,39,Female,1
18644,73,Male,0
12708,20,Female,1
15501,51,Male,0
8273,30,Male,1
1518,59,Female,0
18617,56,Male,0
13970,31,Male,0
5069,31,Male,0
8675,68,Female,0
11165,26,Female,0
11996,37,Female,0
12647,66,Male,0
15972,22,Male,1
9288,52,Female,0
9102,44,Female,1
14820,68,Male,0
18998,79,Female,0
19418,64,Female,0
11307,31,Female,0
14572,68,Female,0
12199,45,Female,1
3884,27,Male,0
9280,80,Male,0
3460,48,Female,0
12763,29,Female,0
18047,19,Female,0
16168,21,Female,0
12294,60,Female,1
14436,70,Female,0
4470,26,Male,0
16581,55,Male,0
2815,46,Female,1
15440,53,Male,0
17759,54,Female,0
2142,43,Female,0
12288,30,Male,0
16307,73,Female,0
17726,72,Male,1
9964,28,Male,0
13971,28,Female,0
12107,52,Female,0
13233,59,Male,0
19121,24,Female,0
4219,18,Female,0
4349,60,Female,0
5922,28,Male,0
4938,61,Female,0
3925,18,Female,0
18374,42,Male,0
6616,23,Female,0
18521,50,Female,0
8723,41,Male,0
4434,49,Male,0
9030,19,Female,0
3495,67,Female,0
19044,52,Male,0
3411,23,Female,0
1435,73,Female,1
12146,65,Female,0
1100,63,Female,1
11213,68,Male,1
11724,19,Male,1
15036,47,Male,0
3602,24,Female,0
13126,57,Female,1
11856,18,Male,0
15358,61,Male,0
15353,79,Male,0
14938,46,Female,0
14947,69,Male,0
18920,47,Female,1
15177,56,Female,0
5450,46,Male,0
7429,57,Female,0
2947,54,Female,0
5331,62,Male,0
2968,27,Female,0
16994,43,Female,1
15217,25,Female,0
14378,36,Male,0
5525,63,Male,0
15123,48,Female,0
4544,74,Male,1
7688,58,Female,0
14529,37,Female,0
18048,29,Male,1
14026,65,Male,0
1014,73,Female,1
19419,70,Female,0
14232,30,Female,0
2416,46,Male,0
18098,45,Male,0
1621,73,Female,0
17110,77,Male,0
17490,70,Male,0
15989,35,Male,1
9167,74,Female,0
7194,24,Female,1
3270,29,Male,0
9390,45,Female,0
7670,61,Male,0
4613,38,Male,0
18347,25,Male,0
19547,58,Female,0
8250,35,Female,0
19607,53,Female,0
15892,75,Male,0
6941,49,Male,0
4141,56,Male,0
18968,56,Female,0
15348,48,Male,0
11070,41,Male,0
5302,59,Female,0
17548,74,Female,0
11659,27,Female,0
18757,26,Female,0
5857,63,Female,0
12436,25,Male,1
2976,75,Male,1
5865,23,Female,0
1359,42,Female,1
11897,34,Female,0
15232,73,Male,0
13522,42,Female,0
14833,70,Male,0
18272,61,Female,1
14074,57,Female,1
14507,30,Male,0
3054,37,Female,0
8052,76,Female,0
13737,26,Male,0
18601,44,Female,1
11950,29,Male,0
2901,59,Male,0
13948,67,Male,0
8624,34,Female,0
7984,40,Female,1
2204,32,Female,1
12688,45,Female,0
15967,33,Female,0
12659,75,Female,0
9954,75,Male,0
7666,30,Male,0
3266,63,Male,0
17371,79,Male,1
4346,34,Female,0
4304,49,Female,0
9289,50,Male,0
17347,35,Male,0
4231,29,Male,0
7022,27,Male,0
11564,23,Male,0
5266,21,Male,1
19031,41,Female,0
8399,76,Female,0
1772,55,Female,0
14959,62,Male,1
19891,29,Female,1
13815,60,Male,0
19613,44,Male,0
8910,55,Female,0
17138,44,Male,0
12521,78,Female,0
15457,30,Female,0
11007,21,Male,0
9117,78,Female,0
4029,49,Female,0
7077,30,Female,0
6780,32,Female,0
16017,52,Male,1
15046,40,Male,1
15492,73,Male,0
18494,62,Female,0
5559,65,Female,0
11526,63,Female,0
6121,68,Male,0
7700,75,Female,1
6817,31,Male,0
7711,57,Female,0
8244,77,Female,0
2260,72,Female,1
11283,57,Male,1
4700,61,Male,0
3591,78,Female,0
15449,45,Male,0
15436,75,Male,1
17772,39,Female,0
7789,62,Female,0
16318,74,Male,0
8952,63,Male,0
16192,65,Female,1
15022,73,Female,0
7537,53,Male,0
6953,74,Male,0
14316,51,Male,0
5979,19,Male,0
17241,37,Female,0
8927,41,Male,0
1328,29,Female,0
12899,48,Male,0
7407,24,Female,0
17158,67,Male,0
17031,32,Male,0
4002,55,Male,1
7611,20,Male,0
16357,23,Male,0
11893,32,Male,0
16364,58,Female,0
5418,59,Female,1
16578,27,Female,0
12487,77,Male,0
12447,22,Male,0
1096,20,Female,0
13490,70,Female,0
13465,62,Female,0
5320,49,Male,0
4840,41,Male,1
5404,43,Female,0
16334,54,Male,0
12895,80,Male,0
18151,47,Male,0
15398,78,Female,1
5420,26,Male,0
6498,40,Male,1
14268,58,Female,0
6226,68,Male,0
7888,44,Male,1
18804,47,Female,0
12757,77,Male,1
12891,29,Female,0
19136,43,Male,0
3718,77,Male,0
17243,58,Male,0
19608,78,Male,0
7575,39,Male,0
14178,30,Female,0
8340,53,Female,1
3127,29,Female,0
4078,22,Male,1
3648,35,Female,1
15045,62,Female,0
18663,39,Male,0
2971,75,Male,1
14509,32,Female,0
14508,68,Male,0
19825,42,Male,0
9032,71,Female,0
5896,40,Male,1
5083,41,Female,0
12821,68,Male,0
15096,48,Male,0
9429,66,Male,0
19412,67,Female,1
16121,40,Female,1
15183,41,Female,0
9320,23,Male,0
1751,80,Male,1
16630,64,Female,0
1077,26,Male,0
3083,69,Male,0
16949,36,Male,0
3086,42,Male,0
7065,23,Male,0
12279,18,Female,0
2017,32,Male,0
13637,62,Female,1
11129,34,Male,0
14874,74,Male,1
19538,35,Male,1
15813,44,Female,1
2227,72,Female,0
7245,46,Male,0
15193,74,Female,0
1445,80,Female,1
15726,50,Female,0
2997,25,Male,0
15708,49,Female,1
17976,36,Female,1
8554,48,Male,0
2404,38,Female,1
17560,35,Male,0
15065,43,Female,0
6159,51,Female,1
2349,73,Female,0
11789,64,Female,0
5646,53,Female,0
2308,50,Female,0
7015,57,Male,1
19808,36,Male,1
13674,22,Female,0
4121,46,Male,0
9774,27,Male,0
14310,68,Female,1
18825,61,Female,0
13173,40,Female,1
5660,36,Male,0
6163,33,Female,0
12446,58,Male,0
7275,58,Female,0
6201,54,Female,0
19792,20,Male,1
8862,79,Female,1
13337,46,Female,0
8456,60,Male,0
13129,32,Male,0
18828,38,Male,0
7230,50,Male,0
8181,31,Male,0
9259,68,Female,1
2021,36,Female,0
7497,39,Female,0
12907,71,Female,0
8348,23,Female,0
6067,44,Male,0
14823,78,Female,0
16621,75,Male,0
15899,32,Female,0
12149,20,Male,0
4752,47,Female,0
15638,70,Female,0
18671,49,Male,0
18320,30,Male,0
16759,33,Male,0
4052,69,Female,0
16732,72,Male,0
12959,64,Female,0
3924,41,Female,0
5526,68,Male,0
19427,41,Male,1
18910,50,Female,0
16042,48,Female,0
11114,62,Female,0
9258,47,Female,0
1901,73,Male,0
17516,55,Male,0
12991,61,Female,1
19387,77,Female,1
9001,64,Male,0
6352,47,Female,0
19900,70,Male,0
13016,22,Male,1
6590,71,Female,0
18096,64,Male,0
16588,58,Male,0
12584,23,Male,0
16262,42,Male,0
8051,19,Female,0
18486,19,Male,0
11751,20,Female,0
6634,43,Male,0
13127,29,Male,0
7971,37,Male,0
7966,79,Male,0
6858,55,Female,1
8162,68,Male,0
12098,36,Male,0
6758,75,Female,0
16051,72,Female,1
1470,44,Male,0
18108,47,Female,0
19740,65,Male,0
13164,42,Female,0
12451,72,Male,0
18676,42,Male,0
2765,49,Male,1
16398,24,Male,0
11429,47,Male,0
16252,58,Male,0
2243,66,Male,0
5862,27,Male,0
9653,22,Male,0
9034,61,Male,0
6763,72,Male,0
5226,36,Female,0
8232,62,Male,0
4711,50,Male,0
3881,27,Female,0
19484,58,Male,0
12202,65,Female,0
11538,35,Male,0
12859,67,Female,1
19244,33,Male,1
14460,39,Male,1
3516,23,Female,0
11570,27,Male,0
4143,36,Male,0
8889,50,Female,0
16743,67,Male,0
7514,35,Male,0
2292,70,Male,0
7443,41,Female,0
13165,54,Female,0
12810,36,Male,0
7273,23,Male,0
6293,42,Male,0
11117,47,Female,0
1258,65,Male,0
7351,36,Male,0
19617,80,Male,0
15683,24,Male,0
3671,46,Male,1
14017,79,Female,0
7008,39,Male,0
17219,48,Female,0
8518,35,Male,0
2236,28,Male,1
7014,68,Male,0
11279,34,Female,0
13040,18,Female,0
12920,53,Female,0
16457,58,Female,0
1196,77,Male,0
12036,57,Female,0
9800,50,Female,0
11508,20,Female,0
18116,20,Female,1
11810,76,Male,0
11231,50,Male,0
14127,44,Female,0
2518,21,Male,0
15659,53,Female,0
5733,27,Male,0
8342,80,Female,0
8355,77,Male,1
9271,56,Male,0
6916,79,Male,0
12683,50,Female,0
13314,72,Male,0
2974,70,Male,0
11837,48,Female,0
8103,27,Female,1
14654,31,Female,1
19311,55,Female,0
3743,64,Male,0
16900,59,Male,0
1779,45,Male,0
7094,51,Female,0
4630,40,Male,0
5607,58,Male,1
14068,60,Male,0
4315,53,Female,1
11715,63,Female,0
12761,30,Male,0
9999,27,Male,0
13371,25,Female,0
15513,36,Female,0
12629,79,Female,0
14080,79,Male,0
14599,80,Male,0
9591,30,Female,0
14209,29,Male,0
15977,29,Male,0
8085,56,Female,0
18814,73,Male,0
1597,80,Male,1
18366,40,Female,0
11333,26,Male,0
11959,48,Male,0
12653,21,Male,0
16901,67,Female,1
1801,47,Female,1
11503,30,Female,0
4886,35,Male,0
6839,75,Female,0
12205,48,Male,0
14428,60,Male,0
8225,66,Female,0
9643,19,Male,1
5860,66,Male,1
1395,71,Female,0
11174,38,Male,0
3228,21,Female,0
5706,49,Male,0
13025,23,Male,0
8969,35,Male,0
13186,38,Female,0
19188,76,Female,1
18846,23,Female,1
6575,74,Male,1
15546,60,Male,0
5398,54,Male,0
9723,70,Male,0
4116,30,Male,0
15703,70,Female,0
19623,71,Male,0
12779,69,Female,0
1749,24,Female,0
14330,70,Female,1
7894,32,Female,0
17242,38,Female,0
12153,36,Female,0
11281,22,Male,1
18590,76,Female,1
4046,32,Female,0
7327,63,Male,1
12620,38,Male,0
6591,66,Female,1
12158,49,Male,1
14512,18,Female,0
17680,65,Male,0
2644,37,Male,0
13360,37,Female,0
9808,40,Male,0
18952,34,Male,0
7519,32,Male,0
11869,39,Male,0
15507,32,Male,0
7036,39,Male,0
15499,25,Male,0
11632,45,Male,0
11636,62,Female,0
16753,38,Female,0
18666,63,Male,0
1776,32,Male,0
12544,44,Female,0
5386,47,Male,0
2627,23,Female,1
5485,19,Male,0
18146,71,Male,0
1554,68,Male,0
15929,71,Male,0
4104,24,Male,0
5517,33,Male,0
1054,30,Female,1
19854,31,Female,0
14018,69,Female,1
11132,27,Male,0
15735,46,Male,1
18566,28,Male,0
15920,49,Female,1
17573,60,Male,0
16910,47,Female,0
9789,67,Female,0
13938,64,Male,0
1670,25,Female,0
13918,32,Female,0
9989,40,Female,0
8654,44,Female,0
9950,67,Female,0
18060,63,Male,0
8597,46,Female,0
18971,20,Female,0
17140,64,Male,0
4842,42,Female,0
8278,69,Male,0
16256,45,Male,0
18007,66,Male,0
18438,46,Female,0
5116,25,Female,0
12590,31,Female,0
15316,18,Male,0
11629,67,Female,0
5044,33,Female,0
2636,56,Male,1
12941,40,Male,1
8543,60,Female,0
2928,39,Female,0
13311,65,Male,0
13573,49,Female,0
4256,56,Male,0
16967,69,Male,0
6637,75,Female,0
12064,44,Male,1
12253,34,Female,0
6971,61,Male,0
8113,49,Female,0
5389,78,Female,0
6215,72,Female,0
4756,68,Male,1
8011,21,Male,0
16493,23,Female,0
15251,80,Female,0
11422,50,Male,0
1094,65,Male,0
9467,64,Female,1
18034,31,Male,0
13410,66,Male,0
18210,67,Male,0
4823,37,Female,0
2767,75,Male,0
15815,49,Male,1
17632,33,Female,0
12150,50,Female,0
17499,20,Female,0
13713,55,Female,0
13826,34,Female,0
14409,47,Female,0
5387,43,Female,0
8258,30,Female,1
13547,57,Female,1
7231,21,Female,0
15572,57,Male,1
4146,49,Male,0
8469,38,Male,0
6649,59,Female,0
7192,22,Male,0
4480,68,Female,0
16605,69,Female,1
9516,58,Male,0
14710,72,Female,0
13602,77,Female,0
3762,44,Male,0
4462,44,Female,0
2716,80,Male,0
13603,34,Female,0
19826,39,Male,0
1996,49,Male,0
2360,48,Female,0
5080,73,Male,0
4036,25,Male,1
13137,74,Male,0
11569,48,Male,0
5727,45,Female,0
15004,40,Male,0
17075,65,Male,1
9790,72,Male,1
14347,59,Male,1
8178,76,Female,0
13076,78,Female,1
11552,59,Female,0
19562,52,Male,1
16355,76,Female,1
11961,37,Female,1
8838,56,Male,0
1682,76,Female,0
9089,58,Female,0
8293,61,Male,0
19327,39,Male,1
17373,22,Male,0
8235,79,Male,0
12632,33,Female,0
14618,50,Male,0
11301,35,Female,0
7218,42,Male,0
8870,80,Male,0
11807,64,Female,0
15157,40,Female,0
5189,57,Female,0
5236,54,Male,1
19842,40,Male,1
15058,36,Male,0
11885,41,Male,0
4241,49,Male,0
16889,71,Female,1
2081,79,Female,0
6856,20,Male,0
1868,78,Female,0
19273,18,Male,1
8763,49,Female,0
1283,36,Male,0
19990,24,Female,0
18183,27,Female,0
11849,43,Male,1
5669,60,Female,0
9067,41,Male,0
17526,68,Female,0
14342,22,Male,1
8828,33,Female,0
13999,73,Male,0
11563,37,Male,1
5667,52,Female,0
4755,67,Male,0
12171,71,Male,0
9709,68,Male,1
2615,55,Male,0
14192,59,Female,0
19630,44,Female,1
12041,34,Female,1
17144,57,Female,0
6910,28,Male,0
18504,63,Female,1
6612,62,Male,0
11960,45,Female,0
13059,69,Female,0
12508,78,Male,0
14760,53,Male,0
11123,57,Male,0
5535,49,Male,1
8823,73,Female,1
9973,58,Male,1
1090,31,Male,0
13191,53,Female,0
12721,70,Female,0
2821,40,Female,0
8732,24,Female,1
3802,58,Male,0
14392,24,Female,0
12834,76,Male,0
15780,72,Female,0
3400,57,Female,1
5629,39,Male,1
19814,47,Female,0
18470,71,Male,1
7320,57,Female,0
5042,42,Male,0
17149,29,Male,0
19720,59,Male,0
19635,24,Female,0
8132,37,Male,0
14503,53,Female,0
13643,50,Male,0
12988,19,Male,0
3313,46,Male,0
19933,24,Female,1
15707,26,Male,0
8802,73,Male,0
1674,19,Female,0
3620,36,Male,0
14726,28,Male,1
18264,42,Female,0
5741,74,Male,1
19126,47,Male,0
14148,69,Female,0
13134,22,Male,0
15660,68,Female,0
16267,21,Male,0
12144,25,Male,1
7568,52,Female,0
13847,20,Male,0
1358,71,Female,0
7149,27,Male,0
3447,19,Male,1
3754,27,Male,0
19054,48,Male,0
13694,30,Female,0
19759,21,Male,1
3934,42,Male,1
8372,67,Female,0
1925,24,Male,0
11083,48,Female,0
15306,43,Male,1
16944,48,Female,0
14500,35,Female,0
18863,44,Female,0
17160,61,Female,0
18901,48,Female,0
11446,35,Female,0
9873,55,Female,0
18542,59,Female,0
15811,75,Male,1
8305,76,Female,0
4720,77,Female,0
12566,47,Male,0
17491,76,Male,0
16524,38,Male,1
4829,38,Male,0
9651,53,Male,0
14424,36,Female,0
6853,23,Male,1
13554,58,Male,0
8663,63,Female,0
6855,42,Female,0
8050,63,Female,0
11219,23,Female,0
17132,55,Female,0
8174,76,Male,0
8330,72,Female,0
16752,43,Male,0
2005,75,Male,0
11519,22,Female,0
9540,48,Male,0
12729,46,Male,1
